verified,hour_created,geo_enabled,default_profile,default_profile_image,favourites_count,followers_count,friends_count,statuses_count,average_tweets_per_day,network,tweet_to_followers,follower_acq_rate,friends_acq_rate,prediction
False,17,True,True,False,12351,437,1306,1947,4352.0,43.643,46.07,7.953,8.219,0
False,3,False,True,False,1100,688,186,268,664.0,34.187,36.563,6.989,6.368,1
True,15,False,False,False,5875,315357,3504,159544,164621.0,103.342,151.685,12.677,9.057,1
False,2,False,False,False,54921,313,822,6199,10409.0,38.595,50.205,8.417,8.524,0
False,3,True,True,False,815,2189,841,3437,7211.0,51.809,62.63,8.693,8.437,1
False,23,True,True,False,4494,5477,1189,1319,3778.0,60.963,61.855,8.979,8.202,0
False,20,True,False,False,5804,14070,735,7597,12475.0,63.054,85.352,9.85,8.633,1
False,0,True,True,False,8574,615,1084,65,3585.0,44.894,26.911,8.327,8.435,0
False,14,False,True,False,3372,44,83,7646,8014.0,16.867,34.039,6.023,6.114,0
False,18,False,True,False,2159,445,742,579,901.0,40.327,38.817,6.644,6.971,0
True,15,False,False,False,5875,315357,3504,159544,164621.0,103.342,151.685,12.677,9.057,1
False,22,True,False,False,694,27,187,1328,6318.0,17.449,23.966,8.521,8.552,0
True,6,True,False,False,49277,18077,4800,39787,44279.0,83.091,103.821,10.024,9.137,0
False,8,True,False,False,6134,6817,1039,4455,9434.0,61.323,74.167,9.376,8.703,1
False,19,False,True,False,1518,3053,1495,1358,2164.0,58.661,57.891,8.258,7.742,1
True,20,True,False,False,68329,91010,13370,63952,68915.0,108.488,126.359,11.472,9.817,0
False,18,True,True,False,7173,331,349,1267,3843.0,34.006,41.479,7.975,7.981,0
False,8,True,True,False,749,1988,1782,812,2085.0,56.859,50.895,8.09,8.025,1
False,19,False,False,False,12621,822,4057,3680,5221.0,55.774,55.12,7.768,8.63,1
False,16,False,True,False,3,108,5,19606,19743.0,8.406,46.368,5.505,4.963,1
False,20,False,False,False,2908,922,630,2914,5903.0,44.02,54.468,8.272,8.194,0
False,22,True,False,False,8561,852,1760,6496,10403.0,50.438,59.248,8.468,8.643,1
False,19,True,True,False,630,914,1054,648,1361.0,47.469,44.155,7.395,7.478,0
False,22,True,True,False,8149,234,658,1105,4248.0,35.437,38.264,8.125,8.243,0
False,19,True,False,False,55057,2871,1418,179,2747.0,57.791,41.35,8.602,8.291,0
False,6,False,True,False,54,55,58,138,573.0,16.414,19.863,6.196,6.203,0
False,16,False,False,False,60021,2778,966,17711,19065.0,54.511,77.57,8.327,7.75,0
False,4,True,False,False,23762,6587,2014,14596,17233.0,66.9,84.312,9.13,8.445,1
True,14,True,True,False,946,2330,224,1225,2037.0,41.997,55.143,8.053,6.944,0
False,20,True,False,False,2458,10152,4069,10620,12792.0,76.677,85.526,9.419,8.739,1
False,2,True,False,False,29277,1038,1439,20495,25647.0,50.514,68.96,8.731,8.794,0
False,22,True,False,False,17288,511,1077,28259,32450.0,43.561,63.938,8.456,8.57,1
True,0,False,True,False,3804,20308,14,5022,6273.0,26.861,84.526,9.979,7.144,0
False,14,False,False,False,105066,6040,3004,95089,98940.0,69.721,99.797,9.199,8.833,1
True,21,False,False,False,133910,125358,11470,82982,88270.0,109.731,132.96,11.78,9.727,0
False,3,True,True,False,815,2189,841,3437,7211.0,51.809,62.63,8.693,8.437,1
False,19,False,True,False,12785,71,171,1620,1953.0,22.014,31.608,6.004,6.225,0
False,3,True,True,False,815,2189,841,3437,7211.0,51.809,62.63,8.693,8.437,1
False,13,False,True,False,537,1000,162,3081,5601.0,35.191,55.5,8.167,7.895,1
True,19,True,False,False,1653,72425,593,101325,106358.0,71.471,128.981,11.258,8.635,0
True,22,True,False,False,656,163615,1659,128265,133322.0,89.014,141.204,12.036,8.812,1
True,3,False,False,False,9258,44395,4456,35888,38896.0,89.911,112.233,10.766,8.918,0
False,1,True,True,False,139,5300,437,32671,35930.0,52.159,89.138,9.055,8.215,1
True,19,True,False,False,1653,72425,593,101325,106358.0,71.471,128.981,11.258,8.635,0
False,17,False,True,False,534,3978,849,952,5147.0,55.91,56.858,9.009,8.526,1
False,15,False,True,False,98,6,13,42,367.0,5.135,7.319,5.805,5.826,0
False,6,False,True,False,5,0,1,79,506.0,0.0,0.0,6.059,6.061,1
False,0,True,False,False,56617,3403,4146,62815,68594.0,67.747,89.85,9.125,9.203,1
False,5,True,False,False,4920,3765,1982,12303,17485.0,62.514,77.543,9.099,8.877,1
False,14,False,True,False,3302,98,354,2887,5822.0,26.983,36.615,8.018,8.099,0
True,23,False,True,False,11123,9375,2460,10300,14481.0,71.414,84.508,9.515,8.801,0
False,14,False,False,False,580,1922,203,830,3391.0,40.214,50.834,8.408,7.925,1
False,0,True,False,False,587,1379,756,2270,7171.0,47.929,55.872,8.745,8.641,1
False,20,True,False,False,74517,20836,3763,74442,79393.0,81.875,111.555,10.158,9.073,1
False,11,True,True,False,485,510,316,396,1571.0,35.915,37.318,7.43,7.308,1
False,22,False,False,False,44249,663,732,21626,26280.0,42.87,64.864,8.579,8.592,0
False,16,False,True,False,3,108,5,19606,19743.0,8.406,46.368,5.505,4.963,1
False,5,False,False,False,2938,275,370,873,3235.0,33.251,38.067,7.878,7.913,0
False,5,False,False,False,2938,275,370,873,3235.0,33.251,38.067,7.878,7.913,0
False,13,False,False,False,35826,279,417,31459,36226.0,34.009,58.357,8.527,8.554,1
False,18,False,True,False,581,41,44,296,2315.0,14.228,21.281,7.631,7.632,0
False,13,False,True,False,7087,2021,2386,3852,8757.0,59.203,62.848,8.843,8.895,1
False,22,True,True,False,10789,964,2133,1827,3126.0,52.68,51.616,7.725,8.141,0
False,0,False,False,False,580,343,1667,15314,19312.0,43.334,56.284,8.376,8.642,1
False,13,False,False,False,35826,279,417,31459,36226.0,34.009,58.357,8.527,8.554,1
False,6,False,True,False,2621,194,249,406,1856.0,29.115,31.684,7.405,7.438,0
True,20,True,False,False,68329,91010,13370,63952,68915.0,108.488,126.359,11.472,9.817,0
True,15,True,False,False,1430,45315,568,14628,19719.0,68.015,102.827,10.828,8.641,0
False,11,False,True,False,4515,618,1093,152943,153398.0,44.981,76.738,6.979,7.345,1
False,19,True,False,False,55057,2871,1418,179,2747.0,57.791,41.35,8.602,8.291,0
False,17,False,False,False,39882,2621,668,102557,107778.0,51.212,90.825,8.967,8.681,1
False,2,False,False,False,139500,15272,7930,239648,244731.0,86.498,119.334,9.921,9.474,1
False,22,False,True,False,39,457,362,516,1264.0,36.114,38.281,7.095,7.013,1
True,20,True,False,False,309405,34171,5336,55217,59784.0,89.593,113.986,10.565,9.201,0
False,3,True,False,False,83659,79611,38650,179703,184370.0,119.195,136.537,11.342,10.676,1
False,14,False,True,False,54708,431,904,13931,15522.0,41.313,57.905,7.612,7.822,0
False,17,False,False,False,1808,727,396,4966,8205.0,39.436,56.087,8.286,8.199,0
False,21,False,True,False,3867,488400,2260,246138,250172.0,101.17,162.605,13.107,8.748,1
False,4,True,True,False,13185,1678,1823,35149,38981.0,55.76,77.73,8.615,8.64,1
False,1,True,False,False,35349,4055,4326,41833,46884.0,69.559,88.409,9.117,9.146,0
False,21,True,False,False,45002,20356,1531,73832,79622.0,72.765,111.212,10.171,8.899,1
False,17,False,False,False,3,63,37,19520,23203.0,15.128,41.087,8.229,8.222,1
True,1,True,False,False,38977,10986,1220,268,5626.0,66.131,52.056,9.702,8.792,0
True,8,True,False,False,4197,87443,3683,43433,49061.0,93.44,121.514,11.441,9.139,0
False,18,False,True,False,581,41,44,296,2315.0,14.228,21.281,7.631,7.632,0
True,8,True,False,False,4197,87443,3683,43433,49061.0,93.44,121.514,11.441,9.139,0
False,21,True,True,False,3776,7536,7696,3256,3616.0,79.889,72.211,8.974,8.994,1
False,22,True,True,False,10789,964,2133,1827,3126.0,52.68,51.616,7.725,8.141,0
False,22,True,True,False,10789,964,2133,1827,3126.0,52.68,51.616,7.725,8.141,0
False,14,False,True,False,103,161,74,121,600.0,21.966,24.441,6.463,6.317,1
True,9,True,False,False,982,376418,7,69112,73689.0,26.697,143.065,12.851,8.431,1
False,21,True,True,False,1026,396,77,2483,5957.0,26.07,46.78,8.261,8.175,0
False,22,True,True,False,10789,964,2133,1827,3126.0,52.68,51.616,7.725,8.141,0
True,15,True,False,False,1439,139418,21982,79198,84188.0,118.429,133.611,11.88,10.203,1
False,13,True,True,False,3125,6422,993,3468,5797.0,60.512,71.47,9.077,8.109,1
False,15,False,True,False,0,14,7,10783,10819.0,5.631,25.146,3.932,3.784,1
True,4,True,False,False,9003,231144,4997,64321,69705.0,105.189,136.744,12.374,9.248,0
False,0,False,True,False,8880,39,291,2382,3311.0,20.941,28.685,6.876,7.107,0
False,18,True,False,False,6090,457,1081,4046,6366.0,42.806,50.888,7.929,8.132,0
False,16,True,False,False,6495,1118,636,4422,8772.0,45.328,58.932,8.607,8.515,0
False,21,False,True,False,20992,133,262,11895,16506.0,27.292,45.961,8.465,8.492,0
True,7,True,False,False,89,38248,235,63802,69066.0,57.654,116.741,10.681,8.613,0
False,0,True,True,False,8574,615,1084,65,3585.0,44.894,26.911,8.327,8.435,0
True,7,True,False,False,89,38248,235,63802,69066.0,57.654,116.741,10.681,8.613,0
False,16,False,True,False,1,11,81,16,122.0,10.95,7.04,4.771,5.236,0
False,6,False,True,False,2621,194,249,406,1856.0,29.115,31.684,7.405,7.438,0
False,19,True,True,False,6582,884,1442,1262,2751.0,49.362,48.458,7.772,7.983,0
False,0,False,False,False,3081,216,292,516,5626.0,30.559,33.614,8.581,8.595,0
False,15,False,True,False,1287,1018,512,1089,2356.0,43.224,48.444,7.735,7.484,0
False,15,True,False,False,72062,1761,1129,6896,10173.0,52.543,66.063,8.525,8.391,0
False,3,True,False,False,10267,2054,2002,63866,68111.0,57.991,84.401,8.748,8.74,1
False,21,False,True,False,88039,1460,2989,88502,91280.0,58.317,83.003,8.352,8.66,1
False,1,True,False,False,36050,1038,1027,2841,8011.0,48.173,55.237,8.734,8.732,0
False,14,False,True,False,103,161,74,121,600.0,21.966,24.441,6.463,6.317,1
False,16,False,True,False,30644,987,818,8843,12656.0,46.257,62.664,8.477,8.441,0
False,4,True,False,False,7782,1889,1348,2067,6073.0,54.373,57.596,8.682,8.586,1
True,0,False,False,False,90636,2542,1307,1146,3238.0,56.27,55.24,8.441,8.132,0
True,20,True,False,False,2552,342958,11407,230363,235984.0,119.068,157.372,12.762,9.743,1
True,8,True,False,False,4197,87443,3683,43433,49061.0,93.44,121.514,11.441,9.139,0
False,13,False,True,False,4127,145,260,1956,1989.0,27.731,37.772,5.187,5.684,0
False,13,True,False,False,1737,2391,661,8074,12975.0,50.532,69.992,8.895,8.624,1
True,15,True,False,False,1430,45315,568,14628,19719.0,68.015,102.827,10.828,8.641,0
False,7,False,True,False,173979,1563,303,29065,29994.0,42.049,75.59,7.821,7.117,0
False,14,True,True,False,5540,1025,2789,2135,4722.0,55.008,53.156,8.192,8.59,1
False,21,True,False,False,1196,653,2507,5146,8195.0,50.745,55.406,8.217,8.623,1
False,21,True,False,False,430340,4290,5001,425357,429819.0,71.243,108.407,9.077,9.155,1
False,22,True,False,False,170,6169,117,9216,13878.0,41.636,79.671,9.29,8.472,1
False,20,True,False,False,2458,10152,4069,10620,12792.0,76.677,85.526,9.419,8.739,1
False,17,True,False,False,4043,7969,727,8007,13090.0,59.204,80.745,9.477,8.668,0
False,15,True,False,False,4351,8486,3381,21484,26391.0,73.512,90.238,9.503,9.023,1
False,17,False,True,True,3498,35,174,2249,3146.0,18.508,27.66,6.838,6.977,0
False,17,False,False,False,39882,2621,668,102557,107778.0,51.212,90.825,8.967,8.681,1
False,17,True,False,False,4043,7969,727,8007,13090.0,59.204,80.745,9.477,8.668,0
False,3,True,True,False,51476,20002,4126,206489,211454.0,82.451,121.201,10.125,9.115,1
False,17,False,True,False,6529,1605,594,3485,5698.0,47.157,60.207,8.248,7.94,1
False,17,True,True,False,34453,64959,6909,53959,56658.0,97.969,120.744,11.122,9.17,1
False,17,True,False,False,4043,7969,727,8007,13090.0,59.204,80.745,9.477,8.668,0
False,10,False,True,True,6613,219,443,66021,66630.0,32.879,59.857,6.72,6.959,1
True,9,True,False,False,982,376418,7,69112,73689.0,26.697,143.065,12.851,8.431,1
False,16,False,True,False,3341,383,738,2605,2946.0,39.306,46.805,6.586,6.985,0
False,17,True,False,False,1576,2861,3741,37523,42556.0,65.484,83.833,8.974,9.08,1
True,9,True,False,False,982,376418,7,69112,73689.0,26.697,143.065,12.851,8.431,1
False,15,True,False,False,3614,1985,724,6294,11286.0,50.015,66.428,8.851,8.651,0
False,5,True,False,False,94018,1154,1329,341382,346429.0,50.724,89.846,8.733,8.76,1
True,9,True,False,False,982,376418,7,69112,73689.0,26.697,143.065,12.851,8.431,1
True,9,True,False,False,982,376418,7,69112,73689.0,26.697,143.065,12.851,8.431,1
True,8,True,False,False,4197,87443,3683,43433,49061.0,93.44,121.514,11.441,9.139,0
False,20,False,True,False,47,31,36,32,273.0,12.514,12.118,5.609,5.628,0
False,16,True,True,False,6763,5449,626,4992,8654.0,55.414,73.265,9.117,8.364,0
False,3,True,False,False,2047,114,239,596,2604.0,26.005,30.329,7.661,7.718,0
False,23,False,False,False,654,6870,623,4402,9571.0,56.864,74.127,9.396,8.664,1
False,16,False,False,False,12076,427,1092,169900,174059.0,42.394,72.97,8.431,8.566,1
False,6,True,True,False,71462,12457,12783,615492,620526.0,89.171,125.705,9.769,9.788,1
False,23,False,True,False,79,672,52,89,285.0,25.854,29.302,6.767,5.517,1
True,8,True,False,False,4197,87443,3683,43433,49061.0,93.44,121.514,11.441,9.139,0
False,17,True,False,False,22048,1810,1008,230939,235065.0,51.887,92.645,8.689,8.544,1
False,21,False,False,False,23837,25378,535,28864,30919.0,63.732,104.159,10.22,7.86,1
False,17,False,True,True,3498,35,174,2249,3146.0,18.508,27.66,6.838,6.977,0
False,8,False,True,False,2898,8,125,272,801.0,10.626,12.325,6.288,6.485,0
False,1,True,False,False,13790,831,785,2998,7113.0,44.828,53.831,8.507,8.497,0
False,13,True,True,False,3125,6422,993,3468,5797.0,60.512,71.47,9.077,8.109,1
False,17,False,True,False,693,68,160,109,985.0,21.515,19.902,6.851,6.944,0
False,18,False,True,False,581,41,44,296,2315.0,14.228,21.281,7.631,7.632,0
False,4,True,True,False,1681,4054,4170,202966,208161.0,69.252,101.527,9.132,9.145,1
False,2,False,True,False,2483,507,1048,1969,3242.0,43.337,47.263,7.485,7.75,0
False,19,True,True,False,52033,4597,4670,280533,285593.0,71.255,105.792,9.176,9.183,1
False,13,True,True,False,133920,904,785,370375,374721.0,45.388,87.293,8.566,8.543,1
False,14,False,False,False,4623,2138,472,4070,6155.0,47.229,63.734,8.349,7.847,1
False,14,False,True,False,97618,2756,4984,2468,7138.0,67.449,61.882,8.913,9.175,1
True,8,True,False,False,4197,87443,3683,43433,49061.0,93.44,121.514,11.441,9.139,0
False,4,False,True,False,15796,42,166,1585,1903.0,19.25,27.716,5.889,6.184,0
False,19,False,True,False,1028,1806,1065,1131,3324.0,52.283,52.734,8.294,8.089,1
False,16,False,True,False,3850,53316,34,7423,8867.0,38.696,97.003,10.911,7.299,1
False,16,False,True,False,3,108,5,19606,19743.0,8.406,46.368,5.505,4.963,1
False,21,True,True,False,3776,7536,7696,3256,3616.0,79.889,72.211,8.974,8.994,1
False,22,False,True,False,23383,906,1038,4939,5421.0,47.303,57.921,7.236,7.327,0
False,22,True,True,False,10789,964,2133,1827,3126.0,52.68,51.616,7.725,8.141,0
False,15,False,True,False,424,248,62,269,615.0,22.86,30.889,6.389,6.014,0
False,21,True,True,False,1819,525,414,945,1768.0,37.769,42.931,7.207,7.121,0
False,0,True,False,False,587,1379,756,2270,7171.0,47.929,55.872,8.745,8.641,1
False,20,True,False,False,17689,334,476,8895,12860.0,35.859,52.87,8.366,8.399,1
False,11,False,True,False,4515,618,1093,152943,153398.0,44.981,76.738,6.979,7.345,1
False,16,False,True,False,3,108,5,19606,19743.0,8.406,46.368,5.505,4.963,1
False,22,True,False,False,4357,1364,2505,15163,16873.0,56.498,69.494,8.031,8.347,1
False,20,False,True,False,947,932,376,279,1385.0,40.567,38.533,7.62,7.302,0
True,7,True,False,False,89,38248,235,63802,69066.0,57.654,116.741,10.681,8.613,0
True,7,True,False,False,89,38248,235,63802,69066.0,57.654,116.741,10.681,8.613,0
False,17,False,False,False,1407,258,187,1828,6017.0,29.098,41.74,8.4,8.384,0
False,11,True,True,False,3540,564,5003,4081,8139.0,53.977,52.687,8.439,9.112,1
True,15,False,False,False,5875,315357,3504,159544,164621.0,103.342,151.685,12.677,9.057,1
True,15,False,False,False,5875,315357,3504,159544,164621.0,103.342,151.685,12.677,9.057,1
True,7,True,False,False,89,38248,235,63802,69066.0,57.654,116.741,10.681,8.613,0
False,17,False,True,True,3498,35,174,2249,3146.0,18.508,27.66,6.838,6.977,0
True,7,True,False,False,89,38248,235,63802,69066.0,57.654,116.741,10.681,8.613,0
False,12,True,True,False,0,183,8,37,170.0,11.458,18.97,5.759,4.956,1
False,14,True,False,False,6562,2331,1650,8894,12561.0,57.454,70.513,8.699,8.579,1
False,14,True,False,False,6562,2331,1650,8894,12561.0,57.454,70.513,8.699,8.579,1
False,3,True,True,False,101487,670,2527,23219,28661.0,50.997,65.431,8.718,8.983,0
False,22,False,True,False,43704,74329,1831,62683,64367.0,84.27,123.893,11.239,8.165,1
False,1,False,True,False,1610,86,520,2771,2820.0,27.938,35.403,4.913,6.346,0
False,22,False,True,False,17249,571,821,11430,12045.0,42.614,59.327,7.079,7.27,1
False,0,False,True,False,10923,434,2444,12521,17177.0,47.399,57.322,8.535,8.868,1
False,14,False,True,False,364,1242,1311,1052,1900.0,51.155,49.588,7.645,7.678,1
False,7,True,True,False,2802,1295,51,761,1132.0,28.319,47.56,7.419,6.047,0
True,20,False,False,False,9973,28380,477,21613,26821.0,63.26,102.341,10.422,8.646,0
False,4,True,False,False,2689,389,346,8549,12626.0,34.898,54.016,8.404,8.395,1
False,1,False,True,False,82215,46884,17497,30936,31240.0,105.079,111.208,10.762,9.787,0
False,16,False,False,False,4042,107,140,1281,4597.0,23.171,33.506,8.139,8.148,0
False,14,False,False,False,239662,6589,7246,267156,269580.0,78.158,109.878,9.107,9.177,1
False,15,False,True,False,32027,656,985,9649,10848.0,44.724,59.523,7.526,7.689,0
False,20,False,True,False,634,48,71,769,814.0,16.644,25.867,4.543,4.762,0
False,21,False,True,False,14176,104,5003,927,2169.0,39.642,31.801,7.206,8.74,1
False,7,False,True,False,64878,5946,2646,48572,50364.0,68.493,93.779,8.954,8.398,1
False,17,False,True,True,12746,1402,4561,21503,24895.0,61.054,72.29,8.475,8.981,1
False,22,False,False,True,21972,238,986,88089,92634.0,37.758,62.356,8.473,8.618,1
False,0,False,True,False,2119,112,110,1324,3047.0,22.264,33.986,7.515,7.514,0
False,17,False,True,False,3462,33,259,3521,3669.0,19.609,28.799,5.204,6.011,0
False,19,True,False,False,4157,11240,1738,5377,10420.0,69.592,80.122,9.698,8.822,1
False,1,True,True,False,169653,245,283,76769,78628.0,31.099,61.927,7.652,7.67,0
False,10,False,True,False,666,2498,2494,6180,6300.0,61.197,68.294,7.871,7.869,1
False,23,False,True,False,1687,35,171,1259,1345.0,18.446,25.582,4.804,5.553,0
False,21,True,True,False,2238,303,336,966,4893.0,33.274,39.3,8.35,8.358,0
False,3,False,True,False,4720,48,533,4828,5200.0,24.442,33.012,6.043,6.809,0
False,17,False,False,False,2544,6750,2098,7513,11799.0,67.447,78.692,9.309,8.762,0
True,20,True,False,False,5940,17334,3806,18645,23950.0,80.471,95.979,10.027,9.117,0
False,23,True,True,False,2093,187,287,1136,1366.0,29.654,36.844,6.035,6.25,0
False,14,False,True,False,4268,35,151,314,5264.0,18.003,20.614,8.514,8.537,0
False,14,True,True,False,1455,427,274,784,2862.0,34.033,40.388,7.826,7.763,0
False,6,False,True,False,186264,1579,3249,27850,28675.0,59.558,75.38,7.785,8.313,0
False,18,True,True,False,69411,1794,986,24416,29561.0,51.66,75.7,8.845,8.721,0
False,2,False,False,False,1966,8125,1448,25438,29599.0,65.528,91.325,9.416,8.632,1
False,23,False,True,False,5277,34,75,7241,7403.0,15.397,31.599,5.283,5.472,0
False,0,False,False,False,1762,59,302,2902,7231.0,23.394,32.646,8.387,8.441,0
False,21,True,True,False,1113,13,69,171,266.0,11.212,13.585,4.691,5.106,0
False,16,False,True,False,2037,100,281,13206,15648.0,26.038,43.791,7.841,7.91,0
False,18,True,True,False,16520,3166,815,2634,5479.0,54.041,63.49,8.702,8.205,0
False,21,False,True,False,3465,159,132,6346,6441.0,24.819,44.437,5.541,5.429,0
False,5,False,False,False,14217,2250,1427,68616,73503.0,56.072,85.963,8.873,8.751,1
False,23,True,False,False,24045,158,149,585,2440.0,25.398,32.306,7.608,7.603,0
False,11,False,True,False,787,18,442,170,517.0,17.942,15.139,5.903,6.672,0
False,18,False,True,False,162,58,103,130,237.0,18.938,19.879,5.112,5.352,0
False,20,True,True,False,479,210,180,18795,21503.0,27.822,52.67,7.979,7.969,1
False,17,False,True,False,4022,23,1,3912,3989.0,2.203,26.289,4.615,4.369,0
False,13,False,True,False,16603,1866,4982,95685,96973.0,64.127,86.384,8.057,8.744,1
False,8,True,False,False,269,1380,1857,160979,164283.0,54.426,86.687,8.452,8.549,1
False,18,False,False,False,384,1097,2118,3255,4559.0,53.62,56.628,7.784,8.138,1
False,6,False,True,False,84,3,14,42,116.0,3.754,5.214,4.357,4.489,0
False,3,False,True,False,41374,339,771,7046,8506.0,38.757,51.647,7.496,7.711,0
False,19,False,True,False,29599,154,28,11931,12312.0,16.983,47.343,6.284,6.016,0
False,16,False,False,False,4042,107,140,1281,4597.0,23.171,33.506,8.139,8.148,0
False,0,False,False,False,1,3742,665,465822,470912.0,53.49,107.384,9.086,8.658,1
False,19,False,False,False,9784,623,878,18080,20256.0,43.629,63.091,7.937,8.025,1
False,1,True,False,False,777168,3869,4123,1241773,1246838.0,68.769,115.919,9.098,9.126,1
False,0,True,False,False,158167,8944,8390,516022,520971.0,82.207,119.685,9.539,9.499,1
False,6,False,True,False,20,7,2,13323,13407.0,2.285,19.749,4.522,4.466,1
False,20,True,False,False,42606,373,788,11348,15073.0,39.519,55.314,8.318,8.415,0
False,23,False,True,False,5088,837,4929,2089,2505.0,57.234,51.458,7.134,8.584,0
False,14,False,True,False,6071,66,85,6330,10882.0,18.729,36.805,8.438,8.442,0
False,1,False,True,False,12279,58,1595,288,919.0,30.073,23.105,6.537,7.708,0
False,19,True,True,False,346,22,135,623,929.0,15.404,20.181,5.796,6.091,0
False,1,True,True,False,124032,1058,978,31525,34189.0,47.965,72.148,8.222,8.201,0
False,20,True,False,False,25680,782,722,47433,52213.0,43.866,71.743,8.624,8.613,1
True,2,False,False,False,46487,40659,6937,20053,24058.0,93.87,105.134,10.707,9.3,0
False,15,False,True,True,686,5,24,3100,3666.0,5.767,14.405,6.349,6.382,1
False,4,False,True,False,112215,1740,4232,79670,83159.0,62.314,84.216,8.562,8.952,1
False,0,False,True,False,1027,7,79,670,952.0,9.112,13.535,5.67,5.892,0
False,13,False,True,False,171,0,0,123,185.0,0.0,0.0,4.143,4.143,0
False,20,True,False,False,3390,211,155,7054,11405.0,27.05,47.467,8.426,8.413,0
False,23,False,True,False,388,7,14,127,1745.0,5.631,10.09,7.394,7.398,0
False,18,True,True,False,37113,1490,1311,2127,4548.0,52.461,55.995,8.272,8.225,0
False,16,False,False,False,14585,271,919,20846,23376.0,38.256,55.75,7.938,8.146,1
False,2,False,False,False,14975,270,1065,8532,11961.0,39.056,50.709,8.216,8.411,1
False,18,False,True,False,782,49,393,4449,8202.0,23.38,32.864,8.244,8.33,1
False,9,False,False,False,1666,3722,1468,28476,32112.0,59.96,84.335,8.904,8.538,1
False,15,True,True,False,47698,190,140,1301,2274.0,25.992,37.668,7.06,7.016,0
False,19,False,True,False,25870,1015,2358,2696,4993.0,53.769,54.696,8.106,8.446,0
False,2,False,False,False,14975,270,1065,8532,11961.0,39.056,50.709,8.216,8.411,1
False,22,False,True,False,949,132,252,585,4142.0,27.06,31.168,8.213,8.245,0
False,13,False,True,False,2921,163,238,4857,7945.0,27.929,43.29,8.087,8.11,0
False,22,False,False,False,334802,3112,4971,305152,309293.0,68.462,101.576,8.889,9.117,1
True,11,True,False,False,7064,121567,403,19030,23827.0,70.266,115.371,11.747,8.557,1
False,14,False,True,False,4175,33,44,6433,6529.0,13.424,30.924,4.868,4.949,0
False,13,False,True,False,2551,439,497,3175,3457.0,37.803,49.08,6.582,6.659,0
False,18,False,True,True,152,20,16,1916,2013.0,8.626,23.012,4.771,4.736,1
False,15,False,True,False,5689,83,888,1283,1585.0,30.086,31.715,5.956,7.083,0
False,17,True,True,False,4143,46,137,1365,2770.0,18.971,27.797,7.281,7.341,0
False,11,False,True,False,3118,20,177,509,573.0,15.776,18.981,4.443,5.489,0
False,2,True,True,False,732,553,862,1295,2670.0,42.707,45.275,7.565,7.713,0
False,3,False,True,False,10428,465,805,19471,20545.0,41.117,60.684,7.34,7.539,1
False,1,True,True,False,124032,1058,978,31525,34189.0,47.965,72.148,8.222,8.201,0
False,2,False,True,False,0,3,61,97,119.0,5.721,6.356,3.258,4.431,1
False,16,True,False,False,3316,1479,360,2496,4813.0,42.988,57.105,8.242,7.893,0
False,11,False,True,False,704,144,892,1573,2130.0,33.815,36.636,6.554,7.279,1
False,21,False,False,False,10876,39,95,453,1945.0,16.837,22.569,7.334,7.37,0
False,19,True,False,False,23746,3107,4062,273459,277723.0,66.824,100.674,8.905,9.027,1
False,21,True,True,False,313,283,337,6557,10561.0,32.894,49.646,8.364,8.376,1
False,22,True,False,False,1755,12310,1611,10503,15231.0,69.556,87.208,9.743,8.755,1
False,16,False,False,False,4042,107,140,1281,4597.0,23.171,33.506,8.139,8.148,0
False,17,False,False,False,15246,5291,4025,29620,33338.0,71.168,88.279,9.106,8.955,1
False,0,True,False,False,20462,6890,4208,65247,69665.0,73.753,97.977,9.333,9.063,1
False,19,True,False,False,2820,7063,922,9877,14756.0,60.512,81.52,9.388,8.666,1
True,0,False,False,False,38797,13869,3029,13901,16804.0,76.455,90.986,9.728,8.688,0
False,0,False,True,False,251083,14173,13975,158373,159418.0,91.243,114.449,9.63,9.617,0
False,21,False,True,False,18728,304,218,14322,15102.0,30.827,54.741,6.989,6.907,1
False,5,True,True,False,6871,1607,1100,6327,7446.0,51.709,64.619,7.911,7.705,0
True,23,False,False,False,236,58828,243,3424,8627.0,60.372,89.384,11.067,8.603,1
False,2,False,True,False,74688,791,1909,24198,26205.0,50.425,67.373,7.937,8.273,0
False,21,False,True,False,1512,411,719,1470,2319.0,39.614,43.916,7.14,7.358,0
False,16,False,False,False,4042,107,140,1281,4597.0,23.171,33.506,8.139,8.148,0
True,21,True,False,False,1069,32738,482,15639,20655.0,64.249,100.403,10.539,8.612,0
False,20,True,False,False,25680,782,722,47433,52213.0,43.866,71.743,8.624,8.613,1
False,19,False,True,False,25870,1015,2358,2696,4993.0,53.769,54.696,8.106,8.446,0
False,23,True,True,False,22037,80,224,6096,6584.0,23.801,38.3,6.344,6.569,0
True,11,True,False,False,7064,121568,403,19030,23827.0,70.266,115.371,11.747,8.557,1
False,19,False,True,False,919,843,427,949,2630.0,40.827,46.2,7.834,7.654,0
False,5,False,True,False,150190,977,1007,18038,20939.0,47.618,67.48,8.263,8.271,0
True,0,True,True,False,9448,8169,579,3928,9016.0,57.32,74.553,9.492,8.643,0
False,22,False,False,False,56657,2230,881,57674,62733.0,52.292,84.524,8.894,8.69,1
True,18,False,False,False,5218,50095,843,3434,6871.0,72.918,88.108,10.888,8.362,0
False,10,False,False,False,14432,140,103,6751,9087.0,22.984,43.636,7.815,7.8,1
